Wohnhaus,Ludwigstraße 7,Hagenbach,1700!18. Jahrhundert,"stattlicher barocker Massivbau, 18. Jahrhundert; bauzeitliche Ausstattung",Kein Bild vorhanden,49.018747,8.248428
Katholische Pfarrkirche St. Michael,Ludwigstraße 9,Hagenbach,1752!1752–59,"großer Saalbau, 1752–59, kurpfälzischer Hofbaumeister Sigismund Zeller",Kein Bild vorhanden,49.018816,8.248113
Rathaus,Ludwigstraße 18,Hagenbach,1850!Mitte des 19. Jahrhunderts,"Massivbau, Staffelgiebel, wohl aus der Mitte des 19. Jahrhunderts",Kein Bild vorhanden,49.018892,8.248594
Fachwerkhaus,Maximilianstraße 2,Hagenbach,1712,"Fachwerkhaus, teilweise massiv, bezeichnet 1712",Kein Bild vorhanden,49.01904,8.249137
Fachwerkhaus,Maximilianstraße 3,Hagenbach,1700!um 1700,"Fachwerkhaus, teilweise massiv oder verkleidet, um 1700 (?)",Kein Bild vorhanden,49.019482,8.248942
Fachwerkhaus,Maximilianstraße 12,Hagenbach,1737,"langgestreckter Fachwerkbau, teilweise massiv, bezeichnet 1737",Kein Bild vorhanden,49.018662,8.250477
Fachwerkhaus,Maximilianstraße 25,Hagenbach,1731,"Fachwerkhaus, teilweise massiv, bezeichnet 1731",Kein Bild vorhanden,49.019277,8.250044
Gasthaus Zur Sonne,Ottostraße 16,Hagenbach,1704,"Wohnhaus und Gasthaus Zur Sonne; Fachwerkbau, teilweise massiv, bezeichnet 1704",Kein Bild vorhanden,49.018703,8.249132
Fachwerkhaus,Theresienstraße 2,Hagenbach,1750!zweite Hälfte des 18. Jahrhunderts,"Fachwerkbau, teilweise massiv, zweite Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,49.018115,8.249435
Fachwerkhaus,Theresienstraße 3,Hagenbach,1600!17. Jahrhundert,"Fachwerkhaus, wohl noch aus dem 17. Jahrhundert",Kein Bild vorhanden,49.018449,8.249652
Fachwerkhaus,Theresienstraße 6,Hagenbach,1600!17. oder 18. Jahrhundert,"Fachwerkhaus, verkleidet, wohl aus dem 17. oder 18. Jahrhundert",Kein Bild vorhanden,49.017895,8.249732
Fachwerkhaus,Theresienstraße 9,Hagenbach,1700!Anfang des 18. Jahrhunderts,"Fachwerkbau, Anfang des 18. Jahrhunderts",Kein Bild vorhanden,49.018084,8.249623
Fachwerkhaus,Theresienstraße 21,Hagenbach,1730,"Fachwerkhaus, teilweise massiv, bezeichnet 1730",Kein Bild vorhanden,49.018338,8.250179
Fachwerkhaus,Theresienstraße 24,Hagenbach,1749,"Fachwerkhaus, Walmdach, bezeichnet 1749",Kein Bild vorhanden,49.018072,8.250597
Fachwerkhaus,Theresienstraße 32,Hagenbach,1775!Ende des 18. Jahrhunderts,"stattlicher Fachwerkbau, wohl vom Ende des 18. Jahrhunderts",Kein Bild vorhanden,49.018136,8.251232
Wegekreuz,"westlich des Ortes, bei der Abzweigung des Geranienwegs von der Friedenstraße; Flur Heiligen Aecker",Hagenbach,1895,"Wegekreuz; Kruzifix, Metallkorpus, bezeichnet 1895",,49.021482,8.24147
Denkmalzone Luitpoldstraße,Luitpoldstraße 119/121–141/143 (ungerade Nummern),Hatzenbühl,1700!18. Jahrhundert,"straßenbildprägende zwei-, auch eingeschossige Fachwerkhäuser des 18. Jahrhunderts, partiell massiv erneuert",Kein Bild vorhanden,49.111352,8.246217
Katholische Pfarrkirche St. Wendelin,"Kirchstraße, Ecke Feigenberg",Hatzenbühl,1929!1929/30,"barockisierender Saalbau, 1929/30, barocker Chor, 1755–1758, gotischer, 1776 erhöhter Turm; barockes Kirchhofskreuz, Rotsandstein",Kein Bild vorhanden,49.109989,8.243572
Friedhofskreuz,"Lindenstraße, auf dem Friedhof",Hatzenbühl,1721,"Friedhofskreuz, Kruzifix, gelbgrauer Sandstein, bezeichnet 1721",Kein Bild vorhanden,49.114973,8.242441
Wegekreuz,"Lindenstraße, Ecke Am Bildstöckel",Hatzenbühl,1500!erste Hälfte des 16. Jahrhunderts,"Balkenkreuz, Rotsandstein, wohl aus der ersten Hälfte des 16. Jahrhunderts",Kein Bild vorhanden,49.114989,8.241877
Wegekreuz,"Lindenstraße, Ecke Fliederweg",Hatzenbühl,1700!18. Jahrhundert,"barockes Balkenkreuz, 18. Jahrhundert",Kein Bild vorhanden,49.111805,8.243133
Fachwerkhaus,Luitpoldstraße 16/18,Hatzenbühl,1700!18. Jahrhundert,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",Kein Bild vorhanden,49.111303,8.237927
Fachwerkhaus,Luitpoldstraße 30,Hatzenbühl,1800!um 1800,"eingeschossiges Fachwerkhaus mit Kniestock, um 1800",Kein Bild vorhanden,49.11109,8.238693
Fachwerkhaus,Luitpoldstraße 48,Hatzenbühl,1700!18. Jahrhundert,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",Kein Bild vorhanden,49.110815,8.240003
Fachwerkhaus,Luitpoldstraße 57,Hatzenbühl,1688,"Fachwerkhaus, bezeichnet 1688",Kein Bild vorhanden,49.110597,8.240552
Fachwerkhaus,Luitpoldstraße 61,Hatzenbühl,1699,"Fachwerkhaus, bezeichnet 1699",Kein Bild vorhanden,49.11058,8.240876
Fachwerkhaus,Luitpoldstraße 65/67,Hatzenbühl,1784,"eingeschossiges Fachwerkhaus mit Kniestock, bezeichnet 1784",Kein Bild vorhanden,49.110567,8.241282
Schul- und Rathaus,Luitpoldstraße 81,Hatzenbühl,1822,"ehemalige Schule und Rathaus; stattlicher klassizistischer Treppengiebelbau, wohl aus der ersten Hälfte des 19. Jahrhunderts (angeblich von 1822)",Kein Bild vorhanden,49.110692,8.243316
Fachwerkhaus,Luitpoldstraße 90,Hatzenbühl,1800!um 1800,"Fachwerkbau, teilweise massiv, um 1800",Kein Bild vorhanden,49.110858,8.243028
Fachwerkhaus,Luitpoldstraße 98,Hatzenbühl,1800!um 1800,"Fachwerkhaus, um 1800",Kein Bild vorhanden,49.11093,8.243932
Fachwerkhaus,Luitpoldstraße 105,Hatzenbühl,1785,"Fachwerkhaus, teilweise massiv, bezeichnet 1785",Kein Bild vorhanden,49.11096,8.244796
Fachwerkhaus,Luitpoldstraße 118/120,Hatzenbühl,1775!Ende des 18. Jahrhunderts,"Fachwerkhaus, teilweise massiv, Ende des 18. Jahrhunderts",Kein Bild vorhanden,49.111234,8.245183
Fachwerkhaus,Luitpoldstraße 123,Hatzenbühl,1750!zweite Hälfte des 18. Jahrhunderts,"stattliches Fachwerkhaus auf Quadersockel, zweite Hälfte des 18. Jahrhunderts, zwei Sandsteintorpfeiler, bezeichnet 1802",Kein Bild vorhanden,49.111232,8.24585
Fachwerkhaus,Luitpoldstraße 125,Hatzenbühl,1800!erste Hälfte des 19. Jahrhunderts,"eingeschossiges Fachwerkhaus, erste Hälfte des 19. Jahrhunderts",Kein Bild vorhanden,49.111258,8.245953
Fachwerkhaus,Luitpoldstraße 129/131,Hatzenbühl,1738,"Fachwerkhaus, bezeichnet 1738",Kein Bild vorhanden,49.111326,8.246227
Fachwerkhaus,Luitpoldstraße 135,Hatzenbühl,1700!18. Jahrhundert,"Fachwerkhaus, 18. Jahrhundert",Kein Bild vorhanden,49.111388,8.246485
Wegekreuz,"nordwestlich des Ortes, an der Straße nach Hayna; Flur Lange Gewanne",Hatzenbühl,1700!18. Jahrhundert,"Wegekreuz; Balkenkreuz, Rotsandstein, bezeichnet 1897, Kreuz wohl älter (18. Jahrhundert?)",,49.1155,8.227381
Wegekreuz,"nordöstlich des Ortes, an einem Feldweg; Flur Unterer See",Hatzenbühl,1727,"Wegekreuz; Sockelkreuz, bezeichnet 1727",,49.115982,8.252194
Untermühle,unmittelbar westlich von Rheinzabern,Hatzenbühl,1700!ab dem 18. Jahrhundert,"großes, weitgehend geschlossenes Anwesen; stattliches Wohnhaus, Reformarchitektur, um 1920/30, Fachwerk-Mühlengebäude, teilweise massiv, Walmdach, 18. Jahrhundert, weitere Nebengebäude, teilweise massiv, teilweise Fachwerk, 18. und 19. Jahrhundert",,49.117827,8.271042
Fachwerkhaus,Grünwaldstraße 5,Hördt,1830,"eingeschossiger Fachwerkbau, bezeichnet 1830",Kein Bild vorhanden,49.165818,8.326438
Fachwerkhaus,Grünwaldstraße 7,Hördt,1762,"Fachwerkhaus, bezeichnet 1762, rückwärtiger Teil älter",Kein Bild vorhanden,49.165896,8.326254
Fachwerkhaus,Grünwaldstraße 11,Hördt,1691,"Fachwerkhaus, bezeichnet 1691, gegen Ende des 19. Jahrhunderts überformt und verputzt",Kein Bild vorhanden,49.166154,8.325902
Hofanlage,Hinterstraße 2,Hördt,1700!18. Jahrhundert,"Hofanlage; Fachwerkhaus, teilweise massiv, Walmdach, 18. Jahrhundert, Fachwerk-Nebengebäude, wohl hauptsächlich aus dem 18. Jahrhundert",Kein Bild vorhanden,49.166006,8.325324
Fachwerkhaus,Hinterstraße 8,Hördt,1750!zweite Hälfte des 18. Jahrhunderts,"Fachwerkhaus, zweite Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,49.165734,8.324781
Ölmühle,Jakob-Baumann-Weg 5,Hördt,,Ölmühle,Kein Bild vorhanden,49.16401,8.323751
Schul- und Feuerwehrhaus,Kirchstraße 7,Hördt,1913,"ehemalige Schule und Feuerwehrgerätehaus; eingeschossiger Walmdachbau, Reformarchitektur, bezeichnet 1913",Kein Bild vorhanden,49.162783,8.327736
Katholische Pfarrkirche St. Georg,"Kirchstraße, hinter Nr. 15",Hördt,1750,"Langhaus im Kern von 1750, 1850 im Rundbogenstil überformt, 1935/36 in romanisierenden Formen erweitert, Architekt Albert Boßlet, Würzburg",Kein Bild vorhanden,49.163004,8.32944
Missionskreuz,"Kirchstraße, hinter Nr. 15",Hördt,1909,"Missionskreuz, bezeichnet 1909",,49.16278,8.329646
Grabkreuz,"Kirchstraße, hinter Nr. 15",Hördt,1797,"Grabkreuz, grauer Sandstein, bezeichnet 1797",,49.16278,8.329646
Hofanlage,Kirchstraße 36,Hördt,1750!zweite Hälfte des 18. Jahrhunderts,"Hofanlage; stattliches Fachwerkhaus, Walmdach, zweite Hälfte des 18. Jahrhunderts, Fachwerkscheune, teilweise massiv, Tabakschuppen 20. Jahrhundert; kleines Kniestockgebäude, Fachwerk, 18. oder 19. Jahrhundert; Hoftor mit Mannpforte, bezeichnet 1777",,49.162324,8.32913
Fachwerkhaus,Rappenstraße 2,Hördt,1700!18. Jahrhundert,"Fachwerkhaus, 18. Jahrhundert",,49.162094,8.328379
Fachwerkhaus,Rappenstraße 5,Hördt,1600!17. Jahrhundert,"eingeschossiges Fachwerkhaus mit Kniestock, wohl aus dem 17. Jahrhundert",,49.161843,8.328349
Straßenbrücke,Schulzenstraße,Hördt,,"einbogige Brücke, Stützmauern mit originalen Brüstungen und Abdeckungen",,49.163842,8.326774
Rathaus,Schulzenstraße 18,Hördt,1850!Mitte des 19. Jahrhunderts,"siebenachsiger Treppengiebelbau, wohl nach der Mitte des 19. Jahrhunderts",,49.165473,8.327235
Friedhofskreuz,"Stoppelstraße, auf dem Friedhof",Hördt,1786,"Friedhofskreuz, Rotsandstein, bezeichnet 1786 und 1807",,49.162848,8.324756
Wegekapelle,"südlich des Ortes an der Straße nach Kuhardt, unweit des Friedhofs; Flur Gottesäcker",Hördt,1816,"Wegekapelle; kleiner Putzbau, bezeichnet 1816; barocker Altarblock, bezeichnet 1769",,49.162231,8.324549
Denkmalzone Hinterstädtel,Ludwigstraße 1–40,Jockgrim,1500!16. bis 19. Jahrhundert,"ursprünglicher, im Mittelalter ummauerter Ortskern mit Fachwerkhäusern des 16. (?) bis 19. Jahrhunderts",Kein Bild vorhanden,49.088472,8.285546
Denkmalzone Ortsbefestigung,"
Lage",Jockgrim,1300!14. Jahrhundert,"von der im 14. Jahrhundert angelegten, im 16. Jahrhundert ausgebauten Backsteinmauer namhafte Teile erhalten",Kein Bild vorhanden,49.088041,8.28508
Bahnhof,Am Bahnhof 4,Jockgrim,1860!um 1860/70,"ehemaliges Bahnhofsgebäude; spätklassizistischer Typenbau, um 1860/70",Kein Bild vorhanden,49.092735,8.27244
Wegekreuz,"Hatzenbühler Straße, Ecke Holzäckerweg",Jockgrim,1860,"Wegekreuz; Balkenkreuz, Rotsandstein, Metallkorpus, bezeichnet 1860",Kein Bild vorhanden,49.091855,8.272022
Fachwerkhaus,Ludwigstraße 1a,Jockgrim,1700!18. Jahrhundert,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",Kein Bild vorhanden,49.086957,8.285135
Fachwerkhaus,Ludwigstraße 2,Jockgrim,1500!16. Jahrhundert,"Fachwerkhaus, teilweise massiv, eventuell noch aus dem 16. Jahrhundert, einseitig weit überstehendes Dachgeschoss",Kein Bild vorhanden,49.087087,8.2851
Fachwerkhaus,Ludwigstraße 4,Jockgrim,1750!Mitte des 18. Jahrhunderts,"Fachwerkhaus auf L-förmigem Grundriss, Mitte des 18. Jahrhunderts",Kein Bild vorhanden,49.08716,8.285152
Fachwerkhaus,Ludwigstraße 5,Jockgrim,1729,"Fachwerkhaus, Krüppelwalmdach, bezeichnet 1729",Kein Bild vorhanden,49.087129,8.285258
Zweiseithof,Ludwigstraße 6,Jockgrim,1716,"Zweiseithof; Fachwerkhaus, teilweise massiv, bezeichnet 1716, Scheune, bezeichnet 1755",Kein Bild vorhanden,49.087227,8.285199
Fachwerkhaus,Ludwigstraße 9,Jockgrim,1806,"Fachwerkhaus, bezeichnet 1806",Kein Bild vorhanden,49.087348,8.285424
Fachwerkhaus,Ludwigstraße 14,Jockgrim,1740,"Fachwerkhaus, bezeichnet 1740",Kein Bild vorhanden,49.087599,8.285466
Fachwerkhaus,Ludwigstraße 16/18,Jockgrim,1600!17. Jahrhundert,"Fachwerkhaus, eventuell noch aus dem 17. Jahrhundert",Kein Bild vorhanden,49.087697,8.285405
Katholische Pfarrkirche St. Dionysius,Ludwigstraße 19,Jockgrim,1772,"fünfachsiger Saalbau, 1772, polygonales Turmobergeschoss, 1874",Kein Bild vorhanden,49.087705,8.285706
Fachwerkhaus,Ludwigstraße 20,Jockgrim,,"Fachwerkhaus, teilweise massiv",Kein Bild vorhanden,49.08776,8.285435
Fachwerkhaus,Ludwigstraße 23,Jockgrim,1500!16. Jahrhundert,"Fachwerkhaus, teilweise massiv, 16. Jahrhundert",Kein Bild vorhanden,49.087975,8.285681
Zehnthaus,Ludwigstraße 26,Jockgrim,1718,"Wohnhaus, ehemaliges Zehnthaus; stattlicher Fachwerkbau, bezeichnet 1718",Kein Bild vorhanden,49.088078,8.285522
Fachwerkhaus,Ludwigstraße 33,Jockgrim,1500!Anfang des 16. Jahrhunderts,"Fachwerkhaus, abgewalmtes Dach, wohl vom Anfang des 16. Jahrhunderts",Kein Bild vorhanden,49.088488,8.28576
Fachwerkhaus,Ludwigstraße 34,Jockgrim,1600!17. Jahrhundert,"Fachwerkhaus, teilweise massiv, wohl noch aus dem 17. Jahrhundert",Kein Bild vorhanden,49.088526,8.285492
Fachwerkhaus,Ludwigstraße 62,Jockgrim,1775!Ende des 18. Jahrhunderts,"barockes Fachwerkhaus, teilweise massiv, Ende des 18. Jahrhunderts",Kein Bild vorhanden,49.09055,8.284213
Rathaus,Ludwigstraße 68,Jockgrim,1830,"ehemaliges Rathaus; klassizistischer Massivbau, erste Hälfte des 19. Jahrhunderts (angeblich 1830)",Kein Bild vorhanden,49.090818,8.284006
Fachwerkhaus,Ludwigstraße 84,Jockgrim,1800!Anfang des 19. Jahrhunderts,"stattliches Fachwerkhaus, teilweise massiv, Anfang des 19. Jahrhunderts",Kein Bild vorhanden,49.091523,8.283523
Fachwerkhaus,Ludwigstraße 113/115,Jockgrim,1800!um 1800,"langgestreckter Fachwerkbau, um 1800",Kein Bild vorhanden,49.092892,8.282982
Evangelische Kirche,Parkring,Jockgrim,1938,stattlicher getünchter Backsteinbau mit weit heruntergezogenem Satteldach; 1938 als Grabkapelle für H. Ludowici erbaut,Kein Bild vorhanden,49.090182,8.273014
Villa Ludowici,Parkring 13,Jockgrim,1897,"Neurenaissancevilla in parkartigem Garten mit Gewächshaus, wohl von 1897; Ausstattung",Kein Bild vorhanden,49.089039,8.272698
Villa,Schillerstraße 60,Jockgrim,1900!um 1900,"Villa, heute Rathaus; stattlicher Klinkerbau, Neurenaissance, Zeltdachturm, um 1900",Kein Bild vorhanden,49.094689,8.279874
,"Untere Buchstraße, vor Nr. 1c",Jockgrim,,"Wegekreuz, Balkenkreuz, Rotsandstein, Metallkorpus, bezeichnet 1861",Kein Bild vorhanden,49.100527,8.276658
ehemalige Falzziegelfabrik Ludowici,Untere Buchstraße 22,Jockgrim,1880,ehemalige Falzziegelfabrik Ludowici. heute Verbandsgemeindeverwaltung; Bauten ab etwa 1880; besondere ortsgeschichtlich Bedeutung,,49.094516,8.273936
,"Untere Buchstraße, bei Nr. 22",Jockgrim,,"Kugelhaus; Prototyp aus Stahl, 1950er Jahre, Entwurf: Johann Wilhelm Ludowici",,49.093976,8.273707
Bildstock,"Ziegelbergstraße, bei Nr. 2",Jockgrim,1746,"barocker Bildstock, Gelb- und Rotsandstein, bezeichnet 1746",,49.087697,8.272602
Bildstock,"am südlichen Ortsrand, am Weg zum Schweinheimer Kirchel",Jockgrim,1928,"Franz-Xavier-Bildstock; spätbarock, bezeichnet als Kopie von 1928 des Originals von 1785",,49.084158,8.270882
Schweinheimer Kirchel,südlich des Ortes; Flur Am Kirchel,Jockgrim,,"ehemalige Pfarrkirche des untergegangenen Dorfs Schweinheim, kleiner romanischer Saalbau mit Rundapsis, im 18. und 19. Jahrhundert teilweise verändert",,49.078938,8.269312
Wegekreuz,"südlich des Ortes, an der Straße nach Wörth; Flur I. Gewanne",Jockgrim,1824,"Wegekreuz; nachbarockes Kruzifix, Rotsandstein, bezeichnet 1824",,49.08432,8.289687
Denkmalzone Ortskern,"Am Plätzel (alle Nummern), Hauptstraße 25–63 (ungerade Nummern) und 20–80 (gerade Nummern), Landauer Straße 1–11 (ungerade Nummern) und 2–8 (gerade Nummern), Marktstraße 7–23 (ungerade Nummern) und 8, Rathausgasse (alle Nummern) und Turmstraße 1–5 und 7",Kandel (Pfalz),,"Haupt- und Landauer Straße geprägt durch geschlossene Zeilen dicht gereihter Zweiseithöfe mit durchweg giebelständigen zweigeschossigen Häusern; von der Hauptstraße zur Kirche und zum ehemaligen Kirchhof führen Turmstraße und Rathausgasse, beide ebenfalls mit dichter historischer Bebauung; südlich des Kirchhofs kleiner Platz (Am Plätzel); heutiger Marktplatz wohl erst im 19. Jahrhundert auf Teilen des alten Kirchhofs entstanden, auf der Nordseite begrenzt von älterer Häuserzeile an der Marktstraße (im Osten von stattlichem Schulbau des mittleren 19. Jahrhunderts)",Kein Bild vorhanden,49.082169,8.19367
Fachwerkhaus,Am Plätzel 1,Kandel (Pfalz),1700!18. Jahrhundert,"Fachwerkhaus, 18. Jahrhundert, Anbau mit Querdach, wohl erste Hälfte des 19. Jahrhunderts",Kein Bild vorhanden,49.082222,8.193401
Fachwerkhaus,Am Plätzel 3,Kandel (Pfalz),1707,"stattliches Fachwerkhaus, teilweise massiv, bezeichnet 1707",Kein Bild vorhanden,49.082113,8.193741
Fachwerkhaus,Am Plätzel 4,Kandel (Pfalz),1700!18. Jahrhundert,"langgestrecktes Fachwerkhaus, teilweise massiv, 18. Jahrhundert",Kein Bild vorhanden,49.08228,8.193806
Fachwerkhaus,Bahnhofstraße 3,Kandel (Pfalz),1600!17. oder 18. Jahrhundert,"Fachwerkhaus, teilweise massiv, verputzt oder verschiefert, polygonaler Haubenerker, Walmdach, wohl aus dem 17. oder 18. Jahrhundert",Kein Bild vorhanden,49.082567,8.19911
Frankenhof,Bahnhofstraße 4,Kandel (Pfalz),1700!18. Jahrhundert,"Hauptgebäude des Frankenhofs; Fachwerkbau, Eckerker, Walmdach, 18. Jahrhundert, im 19. Jahrhundert verändert, Obergeschoss teilweise erneuert, bezeichnet 1704 und 1946",Kein Bild vorhanden,49.082658,8.198944
Postamt,Bahnhofstraße 6,Kandel (Pfalz),1927,"Walmdachbau, Reformarchitektur, bezeichnet 1927; Reliefplatte, bezeichnet 1930",Kein Bild vorhanden,49.081856,8.199126
Gasthaus „Zum Rössel“,Bahnhofstraße 9,Kandel (Pfalz),1761,"Hauptbau des Gasthauses „Zum Rössel“; Fachwerkhaus, teilweise massiv, bezeichnet 1761",Kein Bild vorhanden,49.081863,8.199305
Forstamt Kandel,Bahnhofstraße 28,Kandel (Pfalz),1910!um 1910,"stattlicher Putzbau, Reformarchitektur, um 1910",Kein Bild vorhanden,49.080009,8.199523
Fachwerkhaus,Bismarckstraße 1,Kandel (Pfalz),,Fachwerkhaus in Traufstellung,Kein Bild vorhanden,49.081892,8.195472
Doppelwohnhaus,Bismarckstraße 8/10,Kandel (Pfalz),1900!um 1900,"Doppelwohnhaus; langgestreckter eingeschossiger Klinkerbau, Neurenaissance, um 1900",Kein Bild vorhanden,49.080941,8.195531
Wohnhaus,Bismarckstraße 18,Kandel (Pfalz),1900!Anfang des 20. Jahrhunderts,"historisierender Massivbau, Fachwerkzwerchhaus mit hölzernem Balkon, Anfang des 20. Jahrhunderts",Kein Bild vorhanden,49.080263,8.195774
Wohn- und Geschäftshaus,Bismarckstraße 19,Kandel (Pfalz),1900!Anfang des 20. Jahrhunderts,"dreigeschossiges Eckwohn- und Geschäftshaus, große Bogenfenster, Anfang des 20. Jahrhunderts",//commons.wikimedia.org/wiki/Category:Bahnhof_Kandel_(Pfalz),49.079378,8.196285
Bahnhof,Georg-Todt-Straße 2,Kandel (Pfalz),1860!um 1860,"spätklassizistischer Typenbau, um 1860, Bahnsteigüberdachung, Holz, 19. Jahrhundert (um 1860?)",Kein Bild vorhanden,49.079233,8.197668
Fachwerkhaus,Hauptstraße 13a/13b,Kandel (Pfalz),1700!18. Jahrhundert,"eingeschossiges Fachwerkhaus mit Kniestock, 18. Jahrhundert",Kein Bild vorhanden,49.080718,8.189401
Fachwerkhaus,Hauptstraße 20,Kandel (Pfalz),1737,"Fachwerkhaus, bezeichnet 1737",Kein Bild vorhanden,49.080709,8.190074
Fachwerkhaus,Hauptstraße 24,Kandel (Pfalz),1745,"Fachwerkhaus, teilweise massiv, bezeichnet 1745",Kein Bild vorhanden,49.080774,8.190389
Hofanlage,Hauptstraße 25,Kandel (Pfalz),1754,"Fachwerkhaus, bezeichnet 1754, überdachtes Fachwerkhoftor, Fachwerknebengebäude",Kein Bild vorhanden,49.080916,8.19045
Hofanlage,Hauptstraße 27/29,Kandel (Pfalz),1738!vor 1738,"mehrteiliger Baukomplex; Nr. 27 Putzbau; Nr. 29 Fachwerkhaus, bezeichnet 1738 (Verlängerung)",Kein Bild vorhanden,49.080984,8.190796
Fachwerkhaus,Hauptstraße 32,Kandel (Pfalz),1716,"Fachwerkhaus, teilweise massiv, bezeichnet 1716",Kein Bild vorhanden,49.080925,8.190978
Fachwerkhaus,Hauptstraße 33,Kandel (Pfalz),1700!Anfang des 18. Jahrhunderts,"Fachwerkhaus, wohl vom Anfang des 18. Jahrhunderts",Kein Bild vorhanden,49.081105,8.191301
Fachwerkhaus,Hauptstraße 35,Kandel (Pfalz),1739,"Fachwerkhaus, teilweise massiv, bezeichnet 1739",Kein Bild vorhanden,49.081144,8.191457
Fachwerkhaus,Hauptstraße 44,Kandel (Pfalz),1719,"stattliches Fachwerkhaus, bezeichnet 1719",Kein Bild vorhanden,49.081186,8.192038
Dreiseithof,Hauptstraße 47,Kandel (Pfalz),1750!Mitte des 18. Jahrhunderts,"unvollständiger Dreiseithof, Mitte des 18. Jahrhunderts; Fachwerkhaus, teilweise massiv, Fachwerk-Wirtschaftsgebäude",Kein Bild vorhanden,49.081336,8.192204
Fachwerkhaus,Hauptstraße 50,Kandel (Pfalz),1720,"stattliches Fachwerkhaus, bezeichnet 1720",Kein Bild vorhanden,49.081303,8.192451
Fachwerkhaus,Hauptstraße 51,Kandel (Pfalz),1700!Anfang des 18. Jahrhunderts,"stattliches Fachwerkhaus, Anfang des 18. Jahrhunderts","//commons.wikimedia.org/wiki/Category:Rathaus_(Kandel,_Pfalz)",49.081563,8.193118
Rathaus,Hauptstraße 61,Kandel (Pfalz),1773!1773–83,"stattlicher Mansarddachbau, 1773–83",Kein Bild vorhanden,49.081806,8.194108
Fachwerkhaus,Hauptstraße 70,Kandel (Pfalz),1741,"Fachwerkhaus, bezeichnet 1741",Kein Bild vorhanden,49.081704,8.194216
Fachwerkhaus,Hauptstraße 73,Kandel (Pfalz),1660,"stattlicher Fachwerkbau, bezeichnet 1660; Torbogen mit Kugelbesatz (so genanntes Dampfnudeltor)",Kein Bild vorhanden,49.082159,8.195574
Fachwerkhaus,Hauptstraße 74,Kandel (Pfalz),1700!erste Hälfte des 18. Jahrhunderts,"Fachwerkhaus, erste Hälfte des 18. Jahrhunderts, straßenseitig in Klinker erneuert, Schaufensterfront, um 1900",Kein Bild vorhanden,49.081785,8.19446
Fachwerkhaus,Hauptstraße 80,Kandel (Pfalz),1753,"stattliches Fachwerkhaus, bezeichnet 1753",Kein Bild vorhanden,49.081867,8.19478
Geschäftshaus,Hauptstraße 87,Kandel (Pfalz),1700!ab dem 18. Jahrhundert,Geschäftshaus; weitgehender Neubau unter Verwendung von Fachwerkteilen des 18. Jahrhunderts,Kein Bild vorhanden,49.082416,8.197054
Fachwerkhaus,Hauptstraße 96,Kandel (Pfalz),1668,"stattliches Fachwerkhaus, bezeichnet 1668, straßenseitig massiv erneuert, Schaufensterfront, 19. Jahrhundert",Kein Bild vorhanden,49.082183,8.196469
Fachwerkhaus,Hauptstraße 98,Kandel (Pfalz),1697,"Fachwerkhaus, bezeichnet 1697, straßenseitig neuere Schaufensterfront",Kein Bild vorhanden,49.08222,8.19671
Fachwerkhaus,Hauptstraße 102,Kandel (Pfalz),1710,"Fachwerkhaus, bezeichnet 1710, straßenseitig neuere Schaufensterfront",Kein Bild vorhanden,49.082267,8.196938
Hofanlage,Hauptstraße 103,Kandel (Pfalz),1719,"Hofanlage; Fachwerkhaus, bezeichnet 1719, eingeschossiger Fachwerkanbau, Fachwerkscheune, bezeichnet 1719",Kein Bild vorhanden,49.082677,8.19829
Fachwerkhaus,Hauptstraße 108,Kandel (Pfalz),1770,"Fachwerkhaus, bezeichnet 1770, straßenseitig neuere Schaufensterfront",Kein Bild vorhanden,49.082406,8.197643
Fachwerkhaus,Hauptstraße 110,Kandel (Pfalz),1729,"Fachwerkhaus, bezeichnet 1729",Kein Bild vorhanden,49.082437,8.197794
Fachwerkhaus,Hauptstraße 114,Kandel (Pfalz),1700!Anfang des 18. Jahrhunderts,"Fachwerkhaus, Anfang des 18. Jahrhunderts",Kein Bild vorhanden,49.082517,8.198138
Friedhofskreuz und Grabmäler,"Landauer Straße, auf dem Friedhof",Kandel (Pfalz),1800!19. Jahrhundert,"Friedhofskreuz, Kruzifix auf klassizistischem Sockel, bezeichnet 1819, 1866, 1956; einzelne aufwendige Grabmäler, 19. Jahrhundert",Kein Bild vorhanden,49.085101,8.192553
Fachwerkhaus,Landauer Straße 1,Kandel (Pfalz),1800!um 1800,"stattliches Fachwerkhaus, Walmdach, um 1800",Kein Bild vorhanden,49.081498,8.192594
Fachwerkhaus,Landauer Straße 5,Kandel (Pfalz),1738,"Fachwerkhaus, bezeichnet 1738",Kein Bild vorhanden,49.081875,8.192545
Fachwerkhaus,Landauer Straße 8,Kandel (Pfalz),1700!erste Hälfte des 18. Jahrhunderts,"Fachwerkhaus, erste Hälfte des 18. Jahrhunderts, straßenseitig massiv erneuert, Schaufensterfront, um 1900; rückwärtig eingeschossiger Fachwerktrakt, erste Hälfte des 19. Jahrhunderts",Kein Bild vorhanden,49.082165,8.192609
