Kallenfelser Straße 1,Kallenfelser Straße 1,Kirn,,"ehemalige fürstliche Kellerei; zweieinhalbgeschossige Dreiflügelanlage, Mansarddach, 1769–71, Architekt Johann Thomas Petri",,49.78812,7.457246
Kallenfelser Straße 2,Kallenfelser Straße 2,Kirn,,"Villa Andres; späthistoristischer Putzbau mit Mezzanin, um 1890/1900",,49.78882,7.457381
Kasinoweg 3,Kasinoweg 3,Kirn,,"neubarocker Mansarddachbau, teilweise verschiefertes Fachwerk, 1930, Architekt Otto, Kirn",,49786,7.46247
Kasinoweg 5,Kasinoweg 5,Kirn,,"ehemaliges Kasino; spätklassizistische Villa, 1876",,49.78623,7.46224
Kirchstraße 3,Kirchstraße 3,Kirn,,"ehemaliges Piaristenkloster (Rathaus); dreigeschossige spätbarocke Dreiflügelanlage, 1765–69, Architekt Johann Thomas Petri; ehemaliges Pfarr- und Schulhaus, 1753, 1768 aufgestockt",,49.786141,7.460778
Kirchstraße 4,Kirchstraße 4,Kirn,,"evangelische Kirche; ehemalige Stiftskirche St. Pankratius, neuspätgotische Halle, 1891–93, Architekt Wiethase; spätgotischer Chor, nach 1467; sechsgeschossiger Turm, das fünfte Geschoss 1893 dazwischengeschoben, Mitte des 13. Jahrhunderts; spätgotische Sakristei",,49.78582,7.46088
Kolpingweg 1,Kolpingweg 1,Kirn,,"katholisches Pfarrhaus, neugotischer Putzbau, um 1900",,49.78726,7.46334
Linke Hahnenbachstraße 10,Linke Hahnenbachstraße 10,Kirn,,"Wohnhaus; gründerzeitlicher Sandsteinquaderbau mit Kniestock, Ende des 19. Jahrhunderts",,49.78753,7.45962
Linke Hahnenbachstraße 11,Linke Hahnenbachstraße 11,Kirn,,"Gasthaus „An der Bach“; teilweise Fachwerk, Ende des 16. oder Anfang des 17. Jahrhunderts, Gaststätteneinbau 19. Jahrhundert",,49.7876,7.45956
Marktplatz,Marktplatz,Kirn,,"Brunnenfigur, heiliger Georg; Bronze, um 1910, Bildhauer Hugo Cauer, Bad Kreuznach",,49.786174,7.459661
Marktplatz 4,Marktplatz 4,Kirn,,"„Haus Kölsch“; barockes Wohn- und Gasthaus; dreigeschossiger Fachwerkbau, Krüppelwalmdach, 17. Jahrhundert",,49.785981,7.459454
Marktplatz 7,Marktplatz 7,Kirn,,"ehemaliges Gartenhaus; achteckiger Rokoko-Pavillon, 1776, Architekt Johann Thomas Petri",,49.786222,7.459458
Nahegasse 2,Nahegasse 2,Kirn,,"Wohn- und Geschäftshaus; dreigeschossiger spätgotischer Krüppelwalmdachbau, teilweise Fachwerk, wohl 16. Jahrhundert, im 18. oder 19.Jahrhundert verändert",,49.78582,7.459467
Nahegasse 5,Nahegasse 5,Kirn,,"dreigeschossiges Wohn- und Geschäftshaus; barocker Fachwerkbau, verschiefert, bezeichnet. 1666",,49.78562,7.459644
Nahegasse 9,Nahegasse 9,Kirn,,"dreigeschossiges Wohn- und Geschäftshaus; barocker Fachwerkbau, verschiefert, 17. Jahrhundert",,49.785586,7.459623
Nahegasse 11,Nahegasse 11,Kirn,,"dreigeschossiges Wohn- und Geschäftshaus; barocker Fachwerkbau, verschiefert, im Kern aus dem 17. Jahrhundert (?)",,49.78554,7.459612
Neue Straße 13,Neue Straße 13,Kirn,,"evangelisches Gemeindehaus; Walmdachbau mit Giebelrisalit, um 1880/90",,49.786771,7.457377
Ohlmannstraße 24,Ohlmannstraße 24,Kirn,,"schlossartiger barockisierender Mansarddachbau, Neurokoko-Pavillon, wohl 1920er Jahre",,49.79349,7.45194
Steinweg 2,Steinweg 2,Kirn,,"viergeschossiges expressionistisches Geschäftshaus, 1922; Wirtschaftsgebäude",,49.78648,7.45968
Steinweg 8,Steinweg 8,Kirn,,"Alte Apotheke; reicher dreigeschossiger Fachwerkbau, bezeichnet. 1592",,49.786874,7.459346
(an) Steinweg 15,(an) Steinweg 15,Kirn,,"Reliefstein eines spätbarocken Portals, bezeichnet. 1769",,49.786901,7.458722
Steinweg 16,Steinweg 16,Kirn,,"„Haus Fuchs“; ehemalige Salm-Salmsche Regierungskanzlei, 1760–65, Architekt Johann Thomas Petri; spätbarocker Mansardwalmdachbau, bezeichnet. zerstört 1798/erneuert 1933, Architekt Friedrich Otto, Kirn (?)",,49.787246,7.458867
Steinweg 17,Steinweg 17,Kirn,,"Wohn- und Geschäftshaus; dreigeschossiges neubarocker Mansardwalmdachbau, 1920er/30er Jahre, Architekt Otto, Kirn",,49.787139,7.458526
Steinweg 25,Steinweg 25,Kirn,,"„Goldener Löwe“; Wohn- und Gasthaus, ehemalige Schmiede; spätbarocker Massivbau, bezeichnet. 1791",,49.787355,7.458036
Steinweg 41,Steinweg 41,Kirn,,"„Haus Benkelberg“; Wohn- und Geschäftshaus; dreigeschossiger Mansardwalmdachbau, Jugendstil, um 1900/10",,49.787873,7.45732
Sulzbacher Straße,Sulzbacher Straße,Kirn,,"ehemalige Garteneinfriedung; Jugendstil, um 1905",,49.772975,7.447271
Sulzbacher Straße 15,Sulzbacher Straße 15,Kirn,,"eineinhalbgeschossiges dreiflügeliges spätklassizistisches Wohnhaus, um 1880",,49.783141,7.454355
Teichweg 3,Teichweg 3,Kirn,,"ehemals zum Schloss Amalienlust gehöriger dreigeschossiger Winkelbau, um 1780/90, Aufstockung 1920er Jahre",,49.78503,7.45923
Teichweg 6/8,Teichweg 6/8,Kirn,,"zweieinhalbgeschossiges spätklassizistisches Doppelwohnhaus, zweite Hälfte des 19. Jahrhunderts",,49.78513,7459
Teichweg 7,Teichweg 7,Kirn,,"ehemaliges Schloss Amalienlust, Pavillon; spätbarocker Mansardwalmdachbau, um 1780/90; siehe auch Nr. 11",,49.784589,7.458914
Teichweg 11,Teichweg 11,Kirn,,"ehemalige Schloss Amalienlust, Pavillon; spätbarocker Mansardwalmdachbau, um 1780/90; siehe auch Nr. 7",,49.7846,7458
Teichweg 11a,Teichweg 11a,Kirn,,"Wohnhaus, spätbarocker Mansardwalmdachbau, 18. Jahrhundert",,49.78442,7.45797
Teichweg 12,Teichweg 12,Kirn,,"Theater des ehemaligen Schlosses Amalienlust; spätbarock-frühklassizistischer Walmdachbau, um 1780/90",,49.78513,7.45829
Teichweg 24,Teichweg 24,Kirn,,"historisierender Jugendstilbau, 1906",,49.784469,7.456818
Teichweg 26,Teichweg 26,Kirn,,"Wohnhaus, Heimatstil mit neugotischen Motiven, um 1900/05",,49.784312,7.456661
Teichweg 28,Teichweg 28,Kirn,,"spätklassizistisches Wohnhaus, zweite Hälfte des 19. Jahrhunderts",,49.784391,7.456729
Teichweg 30,Teichweg 30,Kirn,,"villenartiges spätklassizistisches Wohnhaus, zweite Hälfte des 19. Jahrhunderts",,49.784184,7.456443
Übergasse 6,Übergasse 6,Kirn,,"Wohnhaus, Mansarddachbau, Klinker, Neurenaissance, um 1900",,49.785932,7.461378
Übergasse 7,Übergasse 7,Kirn,,"Wohn- und Geschäftshaus; barocker Fachwerkbau, spätes 17. Jahrhundert",,49.78645,7.460938
(an) Übergasse 8a,(an) Übergasse 8a,Kirn,,"Wappenstein, am ehemaligen Piaristenkolleg, „Haus Holinga“, spätbarock, bezeichnet. 1770",,49.78641,7.46161
Übergasse 10,Übergasse 10,Kirn,,"zwei Wohn- und Geschäftshäuser, Fachwerk, teilweise verschiefert, 16. Jahrhundert und um 1800",,49.786684,7.461099
Übergasse 12,Übergasse 12,Kirn,,"spätbarocker Mansarddachbau, wohl zweite Hälfte des 18. Jahrhunderts",,49.78688,7.46079
Übergasse 14,Übergasse 14,Kirn,,"dreigeschossiges Fachwerkhaus, teilweise verschiefert, 17. Jahrhundert",,49.786613,7.460521
Übergasse 18,Übergasse 18,Kirn,,"dreigeschossiges Wohn- und Geschäftshaus mit Kniestock, um 1800",,49.786626,7.460354
Übergasse 20,Übergasse 20,Kirn,,"dreigeschossiges Wohn- und Geschäftshaus mit Kniestock, Fachwerk, um 1800",,49.786678,7.460182
Wassergasse 3,Wassergasse 3,Kirn,,"Fachwerkhaus, teilweise massiv, um 1800",,49.78701,7.46033
Wilhelm-Dröscher-Platz 1,Wilhelm-Dröscher-Platz 1,Kirn,,"ehemaliges Amtsgericht; dreigeschossiger Sandsteinbau, Neurenaissance, 1876; Skulpturenschmuck, Bildhauerin Hanna Cauer, Bad Kreuznach; Eingangsgestaltung Friedrich Otto sen.",,,
Wörtherweg 13,Wörtherweg 13,Kirn,,"spätgründerzeitliches Wohnhaus, 1907, Bauunternehmer Franz Reuther",,49.781876,7.454732
Denkmalzone Burgruine Steinkallenfels[3],Denkmalzone Burgruine Steinkallenfels[3],Kirn,,"erwähnt 1158, 1682/84 gesprengt, Baureste der drei Burgen „Stock im Hane“, „Kallenfels“ mit Bergfried und Mauerresten, „Stein“ mit Torturm, Schild- und Ringmauern, Rundtürme usw.",,,
Burgweg 12,Burgweg 12,Kirn,,"evangelische Kirche; neugotischer Bruchsteinbau, zweite Hälfte des 19. Jahrhunderts",,49.796809,7.439019
Eulenweg 1,Eulenweg 1,Kirn,,"ehemalige Schule; eingeschossige gründerzeitliche Baugruppe, bezeichnet. 1895",,49.797595,7.439379
(an) Kallenfelser Hof 1,(an) Kallenfelser Hof 1,Kirn,,"Spolie, Wappenstein, wohl 16. oder 17. Jahrhundert",,49.7972,7.45828
Kallenfelser Hof 4,Kallenfelser Hof 4,Kirn,,Rest eines Rundturms,,49.797247,7.443517
"Kirner Straße, auf dem Friedhof","Kirner Straße, auf dem Friedhof",Kirn,,"Kriegerdenkmal 1914/18, reliefierte Stele, 1920er Jahre, nach 1945 erweitert",,,
Kirner Straße 62,Kirner Straße 62,Kirn,,"evangelische Kirche; barocker Saalbau, im Kern aus dem 18. Jahrhundert",,49.76503,7.43442
"(in) Kirner Straße 79, katholische Kirche St. Josef Calasanza","(in) Kirner Straße 79, katholische Kirche St. Josef Calasanza",Kirn,,"zwei barocke Steinaltäre, 1753 gestiftet, Entwurf wohl Johann Thomas Petri, Ausführung Johann Philipp Maringer",,,
(bei) Kirner Straße 85,(bei) Kirner Straße 85,Kirn,,"Trinkhalle, 1929",,49.76372,7.43272
Kirchstraße,Kirchstraße,Kirschroth,,"Evangelische Kirche; spätklassizistischer Saalbau, Rotsandsteinquader, Mitte des 19. Jahrhunderts",,49.761715,7.570244
Limbacher Weg 4,Limbacher Weg 4,Kirschroth,,"Fachwerkhaus, teilweise massiv, Anfang des 19. Jahrhunderts",,49.76085,7.57184
Merxheimer Straße 3,Merxheimer Straße 3,Kirschroth,,"Hofanlage; Fachwerkhaus mit Stall und Fruchtspeicher, bezeichnet 1834, Schuppen mit Fachwerkspeicher",,49.76179,7.57148
Denkmalzone Naheweinstraße 131–147,Denkmalzone Naheweinstraße 131–147,Langenlonsheim,,"geschlossene Baustruktur mit ein- und zweigeschossigen Wohnhäusern, teilweise Fachwerk oder Klinkerfassaden",,,
Denkmalzone Jüdischer Friedhof[1],Denkmalzone Jüdischer Friedhof[1],Langenlonsheim,,Areal mit 46 Grabsteinen von 1868/69 bis 1938,,,
"Friedhofstraße, auf dem Friedhof","Friedhofstraße, auf dem Friedhof",Langenlonsheim,,"Friedhofstor, klassizistisch, Mitte des 19. Jahrhunderts; Grabmal M. Eich, neuklassizistische reliefierte Stele, um 1924; Grabmal Pies, historisierende Stele, um 1868/72; Grabmal Sara Muff, antikisierende Stele, um 1862; Grabmal Joh. Nic. Lorenz, gotisierende Stele, um 1861; Grabmal M. Lorenz, urnenbekrönte Stele in umfriedeter Anlage, um 1900",,,
Heddesheimer Straße (am Friedhof),Heddesheimer Straße (am Friedhof),Langenlonsheim,,"Kriegerdenkmal 1914/18, Granitkubus, um 1930",,,
"Heddesheimer Straße, auf dem Friedhof","Heddesheimer Straße, auf dem Friedhof",Langenlonsheim,,"Grabmäler Familie Müller (Erbhof Tesch): in einer kleinen Anlage, um 1865 und um 1928; Grabmal M. Müller, spätklassizistische Grabsäule",,,
Heumarkt 11,Heumarkt 11,Langenlonsheim,,"Dreiseithof; Fachwerkhaus, teilweise massiv, 18. oder Anfang des 19. Jahrhunderts",,49.8958,7.90102
Hintergasse 21,Hintergasse 21,Langenlonsheim,,"eineinhalbgeschossiges Fachwerkhaus, teilweise massiv, 16. Jahrhundert (?)",,49.897643,7.899749
Hintergasse 22,Hintergasse 22,Langenlonsheim,,"Hofanlage; eineinhalbgeschossiges Fachwerkhaus, im Kern aus dem 18. Jahrhundert, Ziegelmauerwerk um 1900",,49.897475,7.89988
Naheweinstraße 9,Naheweinstraße 9,Langenlonsheim,,"ehemalige Mühle Kloninger; Vierflügelanlage, Rotsandsteinquaderbauten, Anfang bis zweite Hälfte des 19. Jahrhunderts",,49.888166,7.899376
Naheweinstraße 90,Naheweinstraße 90,Langenlonsheim,,"barocker Krüppelwalmdachbau, Fachwerk verputzt und verschiefert, wohl erste Hälfte des 18. Jahrhunderts",,49.89488,7.90049
Naheweinstraße 96,Naheweinstraße 96,Langenlonsheim,,"evangelische Pfarrkirche; spätgotischer Chor, um 1500, Sakristei, 1588, teilweise romanisch; spätbarocker Saalbau, 1777, klassizistisch-neugotische Verlängerung, 1867/68, Kreisbaumeister Conradi, Kreuznach",,49.893846,7.90076
Naheweinstraße 97,Naheweinstraße 97,Langenlonsheim,,"Weingut Closheim; historisierender Backsteinbau, bezeichnet 1867",,49.8955,7.90011
Naheweinstraße 101,Naheweinstraße 101,Langenlonsheim,,"ehemaliges Gasthaus „Zum Hohenzollern“; spätklassizistisches Wohnhaus, um 1860/70",,49.89584,7.89995
Naheweinstraße 109,Naheweinstraße 109,Langenlonsheim,,"barockes Fachwerkhaus, verputzt, wohl 18. Jahrhundert",,49.8962,7.8994
Naheweinstraße 109,Naheweinstraße 109,Langenlonsheim,,"Hofanlage; verputztes Fachwerkhaus, 18. oder frühes 19. Jahrhundert",,49.8962,7.8994
Naheweinstraße 112,Naheweinstraße 112,Langenlonsheim,,Wohn- und Geschäftshaus, Fachwerk um 1700,49.89665,7.89962
Naheweinstraße 115,Naheweinstraße 115,Langenlonsheim,,"Hofanlage; barockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert",,49.893849,7.900759
Naheweinstraße 122,Naheweinstraße 122,Langenlonsheim,,"Hofanlage; Fachwerkhaus, teilweise massiv, bezeichnet 1585",,49.897287,7.899893
Naheweinstraße 130,Naheweinstraße 130,Langenlonsheim,,"Dreiseithof; Torbogen bezeichnet 1711; barocker Krüppelwalmdachbau, Fachwerk verputzt und verschiefert, bezeichnet 1843; barockes Nebengebäude, teilweise Fachwerk",,49.8976,7.89892
Naheweinstraße 131,Naheweinstraße 131,Langenlonsheim,,"Fachwerkhaus, lw. massiv, im Kern eventuell aus dem 18. Jahrhundert",,49.89724,7.89879
Naheweinstraße 133,Naheweinstraße 133,Langenlonsheim,,"Dreiseithof; barockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert",,49.89727,7.89883
Naheweinstraße 137,Naheweinstraße 137,Langenlonsheim,,"barockes Fachwerkhaus, teilweise massiv, um 1700, Torbogen bezeichnet 1712",,49.893853,7.900758
Naheweinstraße 142,Naheweinstraße 142,Langenlonsheim,,"evangelisches Pfarrhaus; stattliche spätklassizistische Fassade, um 1840/50",,49.8978,7.89885
Naheweinstraße 143,Naheweinstraße 143,Langenlonsheim,,"Fachwerkhaus mit Laubengang, wohl 17. Jahrhundert",,49.89779,7.89862
Naheweinstraße 169,Naheweinstraße 169,Langenlonsheim,,"Hofanlage; Fachwerkhaus, teilweise massiv, erste Hälfte des 19. Jahrhunderts",,49.898866,7.898126
Naheweinstraße 195,Naheweinstraße 195,Langenlonsheim,,"Weingut Höhn-Zimmermann; eineinhalbgeschossige Backstein-Villa, Mischformen spätklassizistisch/ Neurenaissance, zweite Hälfte des 19. Jahrhunderts; Kelter bezeichnet 1797",,49.90076,7.89854
Naheweinstraße 209,Naheweinstraße 209,Langenlonsheim,,"ehemalige Weinkellerei (?); langgestreckte gründerzeitliche Putzfassade, um 1880/90",,49.90151,7.89846
Untere Grabenstraße,Untere Grabenstraße,Langenlonsheim,,"katholische Pfarrkirche St. Johannes der Täufer; neuspätgotischer Saalbau, 1907/08, Architekt Josef Kleesattel, Düsseldorf",,49.896434,7.898488
(bei) Hauptstraße 4,(bei) Hauptstraße 4,Langenthal (Hunsrück),,"barockes Wohnhaus (Unterstallhaus?), teilweise Fachwerk, wohl um 1700",,49.83033,7.57449
Hauptstraße 12,Hauptstraße 12,Langenthal (Hunsrück),,"Streckhof, 18. oder 19. Jahrhundert; eingeschossiges Unterstallhaus, teilweise Fachwerk, Scheune, teilweise Fachwerk",,49.831425,7.575014
Hauptstraße 22,Hauptstraße 22,Langenthal (Hunsrück),,"Evangelische Kirche; spätgotischer Saalbau, Ende des 15. und Anfang des 16. Jahrhunderts",,49.831966,7.574857
Backhausgasse 10,Backhausgasse 10,Laubenheim,,"Unterstallhaus, erste Hälfte des 19. Jahrhunderts (?)",,49.91938,7.895791
(an) Naheweinstraße 30,(an) Naheweinstraße 30,Laubenheim,,"Überrest eines Renaissance-Treppenturms, 16. oder 17. Jahrhundert, Kelleranlagen",,49.92117,7.89614
Naheweinstraße 34,Naheweinstraße 34,Laubenheim,,"Hofanlage; spätbarockes Fachwerkhaus, verputzt, wohl aus der zweiten Hälfte des 18. Jahrhunderts",,49.92092,7.89615
Naheweinstraße 38,Naheweinstraße 38,Laubenheim,,"ehemaliger Klosterhof, Hakenanlage; barockes Fachwerkhaus, tonnengewölbte Keller bezeichnet 1560 (?), 1610 (?) und 1665; Scheune, teilweise Fachwerk",,49.92067,7.89603
Naheweinstraße 40,Naheweinstraße 40,Laubenheim,,"katholische Kapelle Kreuzerhöhung; kleiner spätbarocker Saal, bezeichnet 1781",,49.919644,7.896208
Naheweinstraße 42,Naheweinstraße 42,Laubenheim,,"evangelische Pfarrkirche; spätgotischer Saalbau, zweite Hälfte des 15. Jahrhunderts, Chorturm mit neugotischem Obergeschoss, 1864–66, Kreisbaumeister Conradi, Kreuznach; evangelisches Pfarrhaus, Heimatstil, 1920er Jahre, Pfarrgarten, kleine Anlage mit Kriegerdenkmälern 1870/71, 1914/18 und 1939/45",,49.92043,7.89592
Naheweinstraße 46,Naheweinstraße 46,Laubenheim,,"Wohnhaus, eingeschossiges Unterstallhaus, teilweise Fachwerk, 18. oder Anfang des 19. Jahrhunderts",,49.91994,7.89597
"an der Nahe, B 48, nördlich des Ortes","an der Nahe, B 48, nördlich des Ortes",Laubenheim,,"Laubenheimer Mühle; spätklassizistisches Wohnhaus mit Kniestock, um 1850/60; gründerzeitlicher Klinkerbau mit Kniestock, Ende des 19. Jahrhunderts; gründerzeitliche Nebengebäude; Lagerhaus, 1920er Jahre",,,
Abtweilerstraße,Abtweilerstraße,Lauschied,,"Evangelische Kirche; barocker Saalbau, 1731",,49.741311,7.620106
Abtweilerstraße,Abtweilerstraße,Lauschied,,"Katholische Kirche St. Georg; romanisierender Saalbau, 1875, Architekt Julius, Lauschied",,49.741311,7.620106
Abtweilerstraße 2,Abtweilerstraße 2,Lauschied,,"Rathaus; Putzbau mit offener klassizistischer Vorhalle, Spritzenraum, erste Hälfte des 19. Jahrhunderts (im Kern älter?)",,49.740559,7.619979
Abtweilerstraße 19,Abtweilerstraße 19,Lauschied,,"barockes Fachwerkhaus, 17. oder Anfang des 18. Jahrhunderts",,49.741086,7.619933
(an) Abtweilerstraße 21,(an) Abtweilerstraße 21,Lauschied,,"Wappentafel am ehemaligen Hof der Wolf von Sponheim, bezeichnet 1631",,49.74127,7.620024
(an) Abtweilerstraße 22,(an) Abtweilerstraße 22,Lauschied,,"reliefierter barocker Portalsturz, bezeichnet 1720",,49.741041,7.620107
Abtweilerstraße 32,Abtweilerstraße 32,Lauschied,,"katholisches Pfarrhaus; Sandsteinquaderbau, Pyramidendach, bezeichnet 1904/05",,49.742959,7.621128
Meisenheimer Straße 18,Meisenheimer Straße 18,Lauschied,,"Einfirstanlage; gründerzeitlicher Sandsteinquaderbau, bezeichnet 1881",,49.739843,7.620919
Hauptstraße 1a,Hauptstraße 1a,Lettweiler,,"Turnhalle, Walmdachbau, bezeichnet 1925",,49.73679,7.725013
Hauptstraße 63,Hauptstraße 63,Lettweiler,,"barockes Fachwerkhaus, verputzt, erste Hälfte oder Mitte des 19. Jahrhunderts",,49.734132,7.725414
Hauptstraße 65,Hauptstraße 65,Lettweiler,,"barockes Fachwerkhaus, wohl aus der ersten Hälfte des 18. Jahrhunderts",,49.733993,7.725406
Hauptstraße 66,Hauptstraße 66,Lettweiler,,"Hofanlage; im Kern barockes Fachwerk-Wohnhaus, verputzt, vermutlich aus dem 17. oder 18. Jahrhundert",,49.733936,7.725295
Hintergasse 41,Hintergasse 41,Lettweiler,,"Streckhof; Kleinhaus, teilweise Fachwerk, bezeichnet 1808",,49.734515,7.723724
Hintergasse 43,Hintergasse 43,Lettweiler,,"ehemalige Schule; Walmdachbau, Mitte des 19. Jahrhunderts",,49.73479,7.72411
Rehborner Straße 50,Rehborner Straße 50,Lettweiler,,"ehemaliger protestantischer Pfarrhof; barocke Krüppelwalmdachbauten, 18. Jahrhundert",,49.73413,7.723845
Rehborner Straße 51,Rehborner Straße 51,Lettweiler,,"evangelische Pfarrkirche; spätbarocker Saalbau, Architekt Philipp Heinrich Hellermann, 1763",,49.734151,7.723983
Schäferhügel 28,Schäferhügel 28,Lettweiler,,"barockes Fachwerkhaus, teilweise massiv, erste Hälfte des 18. Jahrhunderts",,49.734907,7.724148
Denkmalzone Neudorferhof (Neudorferhof 97–102),Denkmalzone Neudorferhof (Neudorferhof 97–102),Lettweiler,,"Mennonitensiedlung seit 1789, Kirche von 1885, Hofanlagen des 19. Jahrhunderts, großer Löschweiher; ummauerter mennonitischer Friedhof",,49.735213,7.725243
Neudorferhof 97,Neudorferhof 97,Lettweiler,,"Dreiseithof; eineinhalbgeschossiges spätklassizistisches Wohnhaus, bezeichnet 1877, Wirtschaftsgebäude",,49.741533,7.755788
Neudorferhof 100,Neudorferhof 100,Lettweiler,,"mennonitische Kirche; klassizistischer Walmdachbau, bezeichnet 1885",,49.741518,7.756546
Neudorferhof 101,Neudorferhof 101,Lettweiler,,"Hofanlage; eingeschossiges Wohnhaus, bezeichnet 1831, Wirtschaftsgebäude",,49.735213,7.725243
Hauptstraße,Hauptstraße,Limbach (bei Kirn),,"Kriegerdenkmal 1914/18, Kunststeinsäule, wohl um 1930",,49.740332,7.541565
Hauptstraße 6,Hauptstraße 6,Limbach (bei Kirn),,"evangelische Kirche, neugotischer Saalbau, 1858–60, Architekt Krausch, Meisenheim",,49.742278,7.497543
Im Winkel 1,Im Winkel 1,Limbach (bei Kirn),,"Fachwerkhaus, verputzt und verschiefert, wohl vom Anfang des 19. Jahrhunderts",,49.740227,7.500338
Schulstraße 11,Schulstraße 11,Limbach (bei Kirn),,"katholische Kirche St. Bonifatius; romanisierender Saalbau, 1892/93, Architekt Walther, Lauterecken, 1944/45 zerstört, vor 1952 wiederaufgebaut",,49.740695,7.542984
Vordergasse 14,Vordergasse 14,Limbach (bei Kirn),,"Streckhof, Ende des 18. bis Anfang des 19. Jahrhunderts; Wohnhaus und Stallscheune, teilweise verschiefertes Fachwerk",,49.741242,7.543339
Auf dem Hof 2,Auf dem Hof 2,Löllbach,,"ehemalige Schule; klassizistischer Putzbau, Mitte des 19. Jahrhunderts",,49.688615,7.592619
(an) Harzgasse 2,(an) Harzgasse 2,Löllbach,,"Haustür, klassizistisch, bezeichnet 1860",,49.68902,7.59263
Oberdorf 2,Oberdorf 2,Löllbach,,"Streckhof; Fachwerkhaus, verputzt, 18. Jahrhundert",,49.688975,7.593105
Oberdorf 6,Oberdorf 6,Löllbach,,"ehemaliges Wohnhaus (?), Bruchsteinbau, im Kern wohl spätmittalterlich",,49.68961,7.59304
Oberdorf 8,Oberdorf 8,Löllbach,,"evangelische Kirche, Saalbau, im Kern spätgotisch, 1683 barock verändert, spätgotischer Chor, romanischer Turm",,49.68977,7.59296
Denkmalzonen Jüdischer Friedhof[1] und Kleiner jüdischer Friedhof[2],Denkmalzonen Jüdischer Friedhof[1] und Kleiner jüdischer Friedhof[2],Mandel,,zweiteilige Anlage mit etwa 40 Grabsteinen des 19. und des Anfangs des 20. Jahrhunderts sowie drei Grabsteine um 1930,,,
Alte Rathausstraße 4,Alte Rathausstraße 4,Mandel,,"Fachwerkhaus, verputzt, bezeichnet 1594",,49.855405,7.770593
Alte Rathausstraße 17,Alte Rathausstraße 17,Mandel,,"ehemalige Sirupfabrik; Hofanlage, 19. Jahrhundert; dreigeschossiger Krüppelwalmdachbau, bezeichnet 1815, im Kern wohl älter",,49.855539,7.769735
Alte Rathausstraße 25,Alte Rathausstraße 25,Mandel,,"barockes Fachwerkhaus, teilweise massiv, um 1700",,49.855904,7.769482
Kreuznacher Straße 39,Kreuznacher Straße 39,Mandel,,"katholische Kirche St. Antonius; romanisierender Backsteinbau, 1897, Architekt Lambert von Fisenne, nach Brand 1948 Wiederaufbau",,49.85442,7.76992
Schloßstraße 5,Schloßstraße 5,Mandel,,"Hofanlage; barocker Krüppelwalmdachbau, Fachwerk verputzt, Mitte des 18. Jahrhunderts; gusseiserner Pumpbrunnen",,49.855868,7.770208
Schloßstraße 14,Schloßstraße 14,Mandel,,"evangelischer Pfarrhof; frühklassizistischer Walmdachbau, 1789–91, Bauinspektor Schweitzer, Kirchheimbolanden; barocke Scheune",,49.856857,7.770456
Schloßstraße 16,Schloßstraße 16,Mandel,,"evangelische Kirche; spätklassizistischer Saalbau, 1829/30, Kreisbauinspektor Ludwig Behr, Bad Kreuznach",,49.856956,7.77054
Schloßstraße 18,Schloßstraße 18,Mandel,,"ehemaliges Schloss der Ritter von Koppenstein; Renaissancebau mit Treppenturm, bezeichnet 1624, Ringmauerreste mit Schalentürmen; Wappenstein 1722",,49.856956,7.77054
Sponheimer Straße 1,Sponheimer Straße 1,Mandel,,"Hofanlage; barocker Krüppelwalmdachbau, Fachwerk, teilweise massiv, bezeichnet 1746",,49.85578,7.77066
Sponheimer Straße 7,Sponheimer Straße 7,Mandel,,"Hofanlage; barockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert, Fachwerkscheune, teilweise massiv, Toranlage bezeichnet 1775",,49.855971,7.769719
"Sponheimer Straße 20, 22","Sponheimer Straße 20, 22",Mandel,,"katholisches und evangelisches Schulhaus; kubische Zeltdachbauten, Mitte des 19. Jahrhunderts",,49.85605,7.768786
(an) Zur alten Trift 1,(an) Zur alten Trift 1,Mandel,,"Inschrifttafel, Holz, bezeichnet 1730",,49.857032,7.769972
an der K 50,an der K 50,Mandel,,"Wegweiser, Sandstein-Obelisk, 19. Jahrhundert",,45.326592,3.595391
Weinbergshaus,Weinbergshaus,Mandel,,"gründerzeitlicher Backsteinbau, Belvedere, wohl spätes 19. Jahrhundert",,,
"





Alte Rathausstraße 17","





Alte Rathausstraße 17",Mandel,,"ehemalige Sirupfabrik


",,49.855539,7.769735
"





Schloßstraße 14 und 16","





Schloßstraße 14 und 16",Mandel,,"evangelischer Pfarrhof und evangelische Kirche


",,,
"





Schloßstraße 18","





Schloßstraße 18",Mandel,,"ehemaliges Schloss der Ritter von Koppenstein


",,,
"





Schloßstraße 18","





Schloßstraße 18",Mandel,,"Wappenstein


",,,
"





Sponheimer Straße 1","





Sponheimer Straße 1",Mandel,,"Hofanlage


",,49.85578,7.77066
Hauptstraße 9,Hauptstraße 9,Martinstein,,"Katholische Kirche St. Martin; gotischer Chor, 14. Jahrhundert, barockes Schiff, bezeichnet 1729; auf dem ummauerten Kirchhof Grabsteine, um 1765, barocker Priestergrabstein, 18. Jahrhundert; Sockel eines spätbarocken Kruzifix",,49.804038,7.538129
