9040411,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040411,"Bahnhofstraße 9
",Wohnhaus,um 1895,52.613N,471878
9040535,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040535,"Streckfußstraße 64
",Wohnhaus und Vorgarteneinfriedung,um 1895,52.615419,13.467668
9046040,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046040,"Alt-Karow 14
",Kirchhof mit Einfriedung,angelegt 1. Hälfte 13. Jh. (siehe Ensemble Alt-Karow 1–16 und Gesamtanlage Alt-Karow 14),52.61187,13.484096
9045291,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045291,"Alt-Kaulsdorf 1–23
Brodauer Straße 1–3, Dorfstraße 2–8, 10–15, 17–20, 29–44, Waplitzer Straße 36/37
","Angerdorf Kaulsdorf mit Dorfkirche und Freiflächen, Vorgärten mit Einfriedungen, rückwärtigen Garten- und Hofanlagen
Gesamtanlage siehe: Alt-Kaulsdorf 1–11Baudenkmale siehe: Alt-Kaulsdorf 13; 21; Dorfstraße, Dorfkirche; 2; 4; 5; 8; 11; 12D; 12E; 12G; 13; 14; 17; 20; 29; 30; 31; 32; 33; 34; 35; 36/37; 39; 41
",Konstituierende Bestandteile des Ensembles,52.507952,13.579976
9045290,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045290,"Alt-Kaulsdorf 1–11
Dorfstraße 43C–44
",Gutshof,"Wohnhaus, um 1850",52.505972,13.580549
9045332,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045332,"Giesestraße 33–47
Nentwigstraße 1–7
",Kath. St. Martins-Kirche mit Gemeindehaus,1929/30 von Josef Bachem,52.515099,13.6031
9045331,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045331,"Mieltschiner Straße 67
",Wasserwerk Kaulsdorf,1916,52.493445,13.586593
9045292,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045292,"Alt-Kaulsdorf 13
",eh. Dorfkrug „Zur Waage“,um 1835,52.505464,13.581961
9045294,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045294,"Alt-Kaulsdorf 19–21
",Neuapostolische Kirche,"ehem. Wirtschaftsgebäude (Scheune, zu Dorfstraße 2 gehörend)",52.505943,13.582538
9045296,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045296,"Alt-Kaulsdorf 43
",Wohnhaus,um 1850,52.505267,13.586913
9045297,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045297,"Am Baltenring 24/25
",Zweifamilienhaus,1932 von Edmund Dittmar,52.525057,13.600249
9045299,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045299,"Brodauer Straße 32
",Wohnhaus,um 1890,52.510103,13.585039
9045300,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045300,"Dorfstraße
",Ev. Dorfkirche mit Mauer,14.–20. Jh.,52.508215,13.580846
9045301,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045301,"Dorfstraße 2
",Wohnhaus mit Wirtschaftsgebäuden,"um 1870;
im 21. Jh. Kindergarten und Gemeindehaus der Johannischen Kirche; die eigentliche Kirche ist ein hofseitiger Neubau",52.506229,13.582478
9045303,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045303,"Dorfstraße 4
",Wohnhaus,"um 1870, Mauer, um 1910; 2012 leer",52.506872,13.582324
9045305,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045305,"Dorfstraße 5
",Wohnhaus,um 1740,52.507197,13.58223
9045307,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045307,"Dorfstraße 8-9
",Wohnhaus mit Wirtschaftsgebäuden und Mauer,"Wohnhaus, 1887",52.50787,13.581679
9045309,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045309,"Dorfstraße 11
",Büdnerhaus,evtl. um 1870,52.508399,13.58093
9045311,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045311,"Dorfstraße 12D, 12E, 12G, 13
",Wohnhaus und Wirtschaftsgebäude,"Wohnhaus, 1870 und 1890",52.508863,13.580477
9045312,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045312,"Dorfstraße 14
",Wohnhaus mit Nebengebäude,verm. um 1850,52.509031,13.579775
9045314,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045314,"Dorfstraße 17
",Wirtschaftsgebäude,um 1900 und früher (evtl. märkisches Wohnstallhaus in Rudimenten vorhanden),52.509946,13.578611
9045316,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045316,"Dorfstraße 20
",Wohnhaus mit Wirtschaftsgebäuden,evtl. um 1870,52.510466,13.577481
9045317,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045317,"Dorfstraße 29
",Wohnhaus mit Wirtschaftsgebäuden,"Wohnhaus, um 1870",52.5098N,.577446
9045318,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045318,"Dorfstraße 30
",Wohnhaus mit Wirtschaftsgebäuden,um 1870,52.50967,13.577857
9045321,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045321,"Dorfstraße 32
",Wohnhaus mit Einfriedung,um 1870,52.509057,13.578555
9045322,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045322,"Dorfstraße 33
",Wohnhaus mit Wirtschaftsgebäuden,um 1870,52.508581,13.578992
9045323,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045323,"Dorfstraße 34
",Wohnhaus,um 1870,52.508709,13.579254
9045324,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045324,"Dorfstraße 35
",Wohnhaus mit Wirtschaftsgebäuden,um 1870,52.508452,13.579611
9045325,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045325,"Dorfstraße 36/37
",Wohnhaus mit Wirtschaftsgebäuden und Tormauer,"Wohnhaus, um 1870",52.508103,13.579727
9045327,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045327,"Dorfstraße 39
",Wohnhaus mit Wirtschaftsgebäuden und Tormauer,"Wohnhaus, um 1870",52.50769,13.580262
9045329,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045329,"Dorfstraße 41
",Wohnhaus,um 1850,52.507502,13581
9045330,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045330,"Planitzstraße 1
Wilhelmsmühlenweg 2–4
",Bankgebäude mit Einfriedung,um 1925,52.511094,13.58781
9045333,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045333,"Ulmenstraße 81–85
Eichenstraße
",Volksschule Kaulsdorf Süd,"1926–28
in der DDR-Zeit Oberschule Bruno Kühn; heute Ulmen-Grundschule; zum Gebäudekomplex gehört auch die mit der Giebelseite zur Straße stehende Turnhalle (Nr. 79/80)[2]",52.485777,13.580558
9045334,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045334,"Wilhelmsmühlenweg 21–27
",Gleichrichterwerk (siehe Bahnhof Berlin-Kaulsdorf),1928 von Richard Brademann,52.511423,13.589694
9046085,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046085,"Brodauer Straße 10
Ecke Waplitzer Straße
",Freiflächen um das Sowjetische Ehrenmal,um 1950 angelegt,52.508879,13.583192
9046087,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046087,"Giesestraße 33–47
",Freiflächen an der Kath. Pfarrkirche St. Martin,"Garten- und Grünanlagen, Teich, Wege- und Platzflächen, um 1929/1930",52.515099,13.6031
9045320,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045320,"Dorfstraße 31
",Wirtschaftsgebäude,"evtl. um 1870–1910; zur Straße hin eine dreietagige Villa; leergeräumt und dem Verfall preisgegeben (Zustand Mai 2012). Für die gesamte Bebauung gibt es Pläne, unter der Bezeichnung ‚Lehnehof‘ einen neuen Vierseithof unter Einschluss des Baudenkmals herzurichten,
Denkmalstatus aberkannt[1]
",52.509266,13.578139
9085419,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085419,"Alt-Kladow 1, 3, 7, 9, 17, 20–23, 25
Imchenallee 36, 40, 44 Imchenplatz 4 Kladower Damm 369, 382, 387 Ritterfelddamm 1 Rohrsängersteig 1/7 Sakrower Landstraße 1, 2/4
","Dorfanger Alt-Kladow
Baudenkmale siehe: Alt-Kladow, Dorfkirche; Gefallendenkmal; Alt-Kladow 3; 7; 17; 20; 21/23; 22/Kladower Damm 369; Rohrsängersteig 1/3; Kladower Damm 382; 387; Sakrower Landstraße 2; 4
",Weitere Bestandteile des Ensembles,52.453088,13.145602
9085531,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085531,"Dechtower Steig 4/8, 7
","Landarbeiterhäuser
Baudenkmal siehe: Dechtower Steig 4
",Weitere Bestandteile des Ensembles:,52.454597,13.141459
9085436,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085436,"Krampnitzer Weg 1/5, 2A, 4/6
Am Dorfwald 1/3 Parnemannweg 27–29, 31 Sakrower Landstraße 33, 35–38, 40
","Wohnhäuser
Baudenkmale siehe: Am Dorfwald 1/3; Krampnitzer Weg 1/5; 2A; Parnemannweg 28; Sakrower Landstraße 33
Gartendenkmal siehe: Krampnitzer Weg 2A
",Weitere Bestandteile des Ensembles:,52.452389,13.137761
9085733,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085733,"Quastenhornweg 16, 17
","Wohnhäuser
Baudenkmal siehe: Quastenhornweg 17
",Weiterer Bestandteil des Ensembles:,52.447365,13.139457
9085706,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085706,"Sakrower Kirchweg 6/8, 9, 13–16
Imchenallee 48 Parnemannweg 1, 2/4
","südliche Dorferweiterung von Alt-Kladow
Baudenkmale siehe: Parnemannweg 1; Sakrower Kirchweg 6/8; 9; 13; 14; 15; 16
",Weitere Bestandteile des Ensembles:,52.451179,13.145221
9080619,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080619,"Aiblinger Weg 1–12, 14–34, 36
Gautinger Weg 1–13, 15 Schwabinger Weg 5–33, 35/51
",Siedlung der Niedersächsischen Siedlungsgesellschaft,1938,52.457325,13.135898
9085592,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085592,"Gutsstraße
Ritterfelddamm 235/241
","Rittergut Groß-Glienicke, Gutsstraße und Spandauer Tor des ehemaligen Gutes Groß-Glienicke","Straße, Mitte 19. Jh.; Tor, 4. Viertel 19. Jh.; Schmiede und Stellmacherei mit Stall; Brennerei; Gutsarbeiterhaus, 4. Viertel 19. Jh. (siehe Gartendenkmal Gutsstraße)",52.474978,13.119303
9085643,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085643,"Kladower Damm 182/222
","Flugplatz Gatow, Eingangsgebäude, Kriegsschule der Luftwaffe, Kasernen, Werkstätten und Hangars","1935–36 von Richard Binder, Josef Braun und Alfred Gunzenhauser",52.47387,13.144687
9085731,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085731,"Pottensteiner Weg 24/30
Röttenbacher Weg 1–7 Schauensteiner Weg 3–8
",Wohnsiedlung Kladow-Hottengrund,1936 von Hans Scharoun,52.450148,13.116487
9085755,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085755,"Ritterfelddamm 82F/92C, 110/120
",Übungsbefestigungsanlage für das preußische Heer (zwei Bastionen und ein Ravelin),um 1752 von Oberstleutnant v. Balbi An der Bastion 1/19 Grüner Wall 2 und angrenzendes Straßenland,52.462822,13.132861
9080618,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080618,"Ahornallee 11
",Spielhaus,um 1912,52.468885,13.124191
9085420,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085420,"Alt-Kladow
",Dorfkirche Kladow,"13./14. Jh.; Dachturm 1818, heutige Gestalt 1953 von Arthur Reck; Kirchhofmauer; mit Kirchhof und Dorfplatz (siehe Ensemble Alt-Kladow 1...)",52.452868,13.144953
9085421,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085421,"Alt-Kladow
",Gefallenendenkmal,1924 (siehe Ensemble Alt-Kladow 1...),52.452729,13.145264
9085424,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085424,"Alt-Kladow 3
Rohrsängersteig 6
",Hirtenhaus mit Anbau,"1. Hälfte 19. Jh.; Wohnhaus, 1898–99 (siehe Ensemble Alt-Kladow 1...)",52.45226,13.147401
9085425,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085425,"Alt-Kladow 7
Rohrsängersteig 7
",Landhaus mit Nebengebäuden und Einfahrtstor,1910 (siehe Ensemble Alt-Kladow 1...),52.451936,13.146206
9085427,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085427,"Alt-Kladow 17
Sakrower Kirchweg 2
",Bauernhof,"Wohnhaus, 1894; Stallungen und Scheune, vor 1892 (siehe Ensemble Alt-Kladow 1...)",52.452493,13.14442
9085428,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085428,"Alt-Kladow 20
",Bauernhof,"Wohnhaus, vor 1892, Umbau 1892; Scheune, vor 1892; Stall, 1902 (siehe Ensemble Alt-Kladow 1...)",52.453456,13.144889
9085429,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085429,"Alt-Kladow 21/23
Sakrower Landstraße 1
",Bauernhof,"Wohnhaus, vor 1799, Umbau 1908; Stall und Restauration, ehem. Stall, vor 1892 (siehe Ensemble Alt-Kladow 1...)",52.452859,13.143609
9085430,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085430,"Alt-Kladow 22/24
Kladower Damm 369
",Pfarrhaus,"1929–30; Stall (Garagenhaus), 1935; Gemeindezentrum, 1972–74 von Stephan Heise (siehe Ensemble Alt-Kladow 1...)",52.453805,13.14468
9085437,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085437,"Am Dorfwald 1/3
Krampnitzer Weg 4
",Wohnhaus und Stall,"1899, Anbauten 1933 und 1968 (siehe Ensemble Krampnitzer Weg 1...)",52.452501,13.137182
9085445,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085445,"Am Roten Stein 1/7
Imchenallee 60
",Villa Oeding,"1922–23 von Hans Großmann, Nebengebäude (siehe Gartendenkmal Am Roten Stein 1/7)",52.449258,13.144597
9085447,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085447,"Am Roten Stein 9B
Imchenallee 64
",Wohnhaus,um 1910,52.448697,13.143958
9085448,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085448,"Am Roten Stein 9C
Imchenallee 62
",Villa Hoffmann,1911,52.448705,13.144731
9085451,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085451,"Am Schwemmhorn 1
Lüdickeweg 2/6 Sakrower Kirchweg 83/87
",Chauffeurhaus,1912; Nebengebäude der ehem. Villa Fraenkel (siehe Gartendenkmal Am Schwemmhorn 1),52.444459,13.1307
9085452,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085452,"Am Schwemmhorn 3
",Landhaus „Geßners Guckegönne“,"Einfamilienwohnhaus mit Nebengebäuden, (Zufahrtstor, Gärtnerhaus, Wirtschaftsgebäude, Gartenpavillon, Badehaus, Bootshaus, Freisitz) 1911–12 von Albert Geßner, Anbau 1927 (siehe Gartendenkmal Am Schwemmhorn 3)",52.443337,13.130819
9085453,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085453,"Am Schwemmhorn 3A
",Landhaus Mendelssohn,"Landhaus mit Arkadenbau und Einfahrtstor, 1927 von John Campell",52.443433,13.129957
9085528,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085528,"Contessaweg 45
Sakrower Kirchweg 56
",Landhaus Dr. Henius,1923 von Emil Schuster,52.447712,13.134978
9085533,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085533,"Dechtower Steig 4
",Wohnhaus,1896 (siehe Ensemble Dechtower Steig 4...),52.454667,13.141723
9085578,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085578,"Gößweinsteiner Gang 1
Imchenallee 104
",Landhaus Sandmann,"1927 von Kurt-Heinrich Tischer, Ausmalung von Berthold Sperling",52.44677,13.137015
9085582,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085582,"Gottfried-Arnold-Weg
Ritterfelddamm 145
",Schilfdachkirche zum Guten Hirten,"Glockenschauer, 1951–53 von Klemens Weigel",52.464915,13.127941
9085615,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085615,"Imchenallee 7
",Landhaus Bracht,"1935 von Otto v. Estorff und Gerhard Winkler; repräsentativer, ebenerdiger Bungalow in L-Form in der typischen Formensprache von Estorff & Winkler: ausladendes, rotes Walmdach mit Aufschieblingen, Sprossenfenster mit grünen Fensterläden, heller Putz; gliedert sich in drei Bereiche: offener Wohnbereich, durch Stichflur erschlossene Schlafräume und Wirtschaftsbereich mit Küche, Anrichte und Mädchenzimmer",52.454673,13.154986
9085616,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085616,"Imchenallee 17
",Haus Hossfeld,"1926–27 von Emil Schuster, Um- und Anbau, 1939, Einfriedung, Bootshaus mit Pavillon, 1927",52.453967,13.153957
9085617,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085617,"Imchenallee 25/27
",Einfriedung und Bootshaus des ehemaligen Wohnhauses Holzer,1928,52.45349,13.152727
9085618,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085618,"Imchenallee 33/35
",Haus Rambaum,"Sommerwohnhaus, 1929",52.453099,13.150587
9085621,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085621,"Imchenallee 46
",Gaststätte „Seglerheim“,1924–25,52.451301,13.14682
9085622,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085622,"Imchenallee 72A
Massolleweg 2
",Wohnhaus mit Fasanerie,1912,52.447223,13.14424
9085626,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085626,"Jägerallee 17
",Haus Mietke,1932 von Edmund Krefft,52.464587,13.122118
9085645,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085645,"Kladower Damm 382
Ritterfelddamm 1
",Wohnhaus eines ehem. Bauernhofes,1875 (siehe Ensemble Alt-Kladow 1...),52.454262,13.1434
9085646,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085646,"Kladower Damm 387
",Wohnhaus eines ehem Bauernhofes,um 1885 (siehe Ensemble Alt-Kladow 1...),52.453715,13.143671
9085656,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085656,"Krampnitzer Weg 1/5
Sakrower Landstraße 36/42
","Wohnhaus, Schmiede, Stall",1898–1900 (siehe Ensemble Krampnitzer Weg 1...),52.452155,13.136973
9085657,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085657,"Krampnitzer Weg 2A
",Parnemannscher Hof,"2. Hälfte 19. Jh., Wohnhaus Stallungen, Scheune, Abtritt, Hofpflasterung, Einfriedung (siehe Ensemble Krampnitzer Weg 1... und Gartendenkmal Krampnitzer Weg 2A)",52.45269,13.138577
9085659,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085659,"Krampnitzer Weg 27/29
",Villa Stahn,"1913 von R. Poense, Wiederaufbau nach 1952",52.452175,13.131633
9085660,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085660,"Krampnitzer Weg 55/57
",Sommerwohnhaus,1928 von Karl Werner,52.452701,13.125228
9085662,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085662,"Kurpromenade 6
Bardelebenweg 1
",Haus Ruegenberg,1960 von Sergius Ruegenberg,52.470244,13.121557
9085663,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085663,"Kurpromenade 55
",Kupferhaus,1932–33 von Friedrich Förster und Robert Krafft,52.467961,13.118823
9085664,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085664,"Lüdickeweg 5
",Wohnhaus,1923 von Emil Schuster,52.44454,13.129659
9085676,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085676,"Massolleweg 12
",Sommerhaus,1924,52.448942,13.142538
9085677,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085677,"Massolleweg 14
",Landhaus Lion,1927 von Sokolowski,52.449043,13.141866
9085692,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085692,"Neukladower Allee 12
",Gutshaus und Verwalterhaus (Lehnschulzengut Neukladow),"um 1800, Umbau, Torbau und Portal Imchenallee, 1910–11 von Paul Schultze-Naumburg
siehe auch: Gartendenkmal Gutspark Neukladow
",52.458009,13.157889
9085707,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085707,"Parnemannweg 1
Sakrower Kirchweg 12
",ehem. Bauernhaus (Ausflugslokal),"um 1875, Umbau 1905 zum Wohnhaus, 1929 zum Café, Einfriedung (siehe Ensemble Sakrower Kirchweg 6...)",52.451169,13.14375
9085709,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085709,"Parnemannweg 8
",Haus Harte,"Wohnhaus mit Arztpraxis, 1938 von Emil Schuster",52.451846,13.143159
9085735,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085735,"Quastenhornweg 17
",Fertighaus (Wachsendes Haus),1932 von Hans Köhler (siehe Ensemble Quastenhornweg 16...),52.447268,13.139295
